k,alphaC,alpha,iterations,stepsize,time
15,0.008967248138622886,0.05,12,3,0.175900971
15,0.009993320308334011,0.05,12,4,0.189079399
15,0.009765625,0.05,12,5,0.107333541
15,0.009757481550200134,0.05,12,6,0.112600586
15,0.009757481550200134,0.05,12,7,0.113176867
15,0.008586583764176118,0.05,12,8,0.106454097
15,0.009757481550200134,0.05,12,9,0.110673443
15,0.009757481550200134,0.05,12,10,0.111055927
15,0.0089263916015625,0.05,13,1,0.298367125
15,0.009456219710590243,0.05,13,2,0.202950387
15,0.008540236322497986,0.05,13,3,0.15513956
15,0.009517447912699057,0.05,13,4,0.153382476
15,0.009765625,0.05,13,5,0.111184523
15,0.009757481550200134,0.05,13,6,0.114671048
15,0.010245355627710142,0.05,13,7,0.145134578
15,0.009757481550200134,0.05,13,8,0.117050082
15,0.009757481550200134,0.05,13,9,0.120242158
15,0.009757481550200134,0.05,13,10,0.11072452
15,0.009521484375,0.05,14,1,0.223975601
15,0.009932173010232687,0.05,14,2,0.191392033
15,0.008967248138622886,0.05,14,3,0.174391165
15,0.009517447912699057,0.05,14,4,0.152107029
15,0.009765625,0.05,14,5,0.111944384
15,0.008781733395180121,0.05,14,6,0.131620237
15,0.009757481550200134,0.05,14,7,0.115458552
15,0.009659906734698132,0.05,14,8,0.160925497
15,0.008586583764176118,0.05,14,9,0.119067364
15,0.009757481550200134,0.05,14,10,0.131208909
15,0.009375000000000001,0.05,15,1,0.176609754
15,0.009761060606520494,0.05,15,2,0.184700812
15,0.008540236322497986,0.05,15,3,0.152265671
15,0.009993320308334011,0.05,15,4,0.192294311
15,0.009228515625,0.05,15,5,0.157011119
15,0.009757481550200134,0.05,15,6,0.125485467
15,0.009757481550200134,0.05,15,7,0.126700522
15,0.009659906734698132,0.05,15,8,0.143933043
15,0.009659906734698132,0.05,15,9,0.146246878
15,0.009757481550200134,0.05,15,10,0.116914275
15,0.009521484375,0.05,16,1,0.272732872
15,0.009672811359719124,0.05,16,2,0.237863713
15,0.008967248138622886,0.05,16,3,0.172381696
15,0.00854104984515564,0.05,16,4,0.168053886
15,0.00859375,0.05,16,5,0.108480392
15,0.009757481550200134,0.05,16,6,0.113761259
15,0.010245355627710142,0.05,16,7,0.136830796
15,0.008586583764176118,0.05,16,8,0.10823642
15,0.009757481550200134,0.05,16,9,0.123676403
15,0.009220820064939128,0.05,16,10,0.165902299
15,0.009521484375,0.05,17,1,0.225789771
15,0.009456219710590243,0.05,17,2,0.208322592
15,0.010248283586997585,0.05,17,3,0.153688944
15,0.00854104984515564,0.05,17,4,0.153219026
15,0.0087890625,0.05,17,5,0.124159241
15,0.009757481550200134,0.05,17,6,0.109567754
15,0.009757481550200134,0.05,17,7,0.125739654
15,0.009220820064939128,0.05,17,8,0.164669816
15,0.009757481550200134,0.05,17,9,0.126972137
15,0.009757481550200134,0.05,17,10,0.110840498
15,0.009521484375,0.05,18,1,0.219851201
15,0.009480710600676654,0.05,18,2,0.190506881
15,0.008967248138622886,0.05,18,3,0.169631295
15,0.010249259814186768,0.05,18,4,0.14892637
15,0.009765625,0.05,18,5,0.126918355
15,0.009757481550200134,0.05,18,6,0.119557111
15,0.008196284502168114,0.05,18,7,0.131456487
15,0.009757481550200134,0.05,18,8,0.118879277
15,0.009757481550200134,0.05,18,9,0.124185381
15,0.008586583764176118,0.05,18,10,0.106977497
15,0.008459472656250001,0.05,19,1,0.230886757
15,0.009456219710590243,0.05,19,2,0.195534158
15,0.00939425995474779,0.05,19,3,0.16494083
15,0.00854104984515564,0.05,19,4,0.149636955
15,0.009765625,0.05,19,5,0.123866894
15,0.009757481550200134,0.05,19,6,0.110445695
15,0.008586583764176118,0.05,19,7,0.104948198
15,0.009757481550200134,0.05,19,8,0.112110237
15,0.009757481550200134,0.05,19,9,0.110498576
15,0.009757481550200134,0.05,19,10,0.124443775
15,0.009521484375,0.05,20,1,0.232747198
15,0.009456219710590243,0.05,20,2,0.209822183
15,0.008540236322497986,0.05,20,3,0.162020069
15,0.009517447912699057,0.05,20,4,0.15545354
15,0.009765625,0.05,20,5,0.122234501
15,0.009757481550200134,0.05,20,6,0.124439268
15,0.009757481550200134,0.05,20,7,0.121165468
15,0.009659906734698132,0.05,20,8,0.168288844
15,0.009757481550200134,0.05,20,9,0.128405627
15,0.008781733395180121,0.05,20,10,0.144249727
15,0.016392411478983383,0.1,3,1,0.270154934
15,0.0184736589417472,0.1,3,2,0.284969963
15,0.01824313822719597,0.1,3,3,0.252984008
15,0.01738103643489173,0.1,3,4,0.238845012
15,0.016259765625,0.1,3,5,0.178478609
15,0.018051340867870247,0.1,3,6,0.163007678
15,0.018051340867870247,0.1,3,7,0.173871972
15,0.01624620678108322,0.1,3,8,0.18118995
15,0.016633837981729842,0.1,3,9,0.258827333
15,0.018051340867870247,0.1,3,10,0.148724161
15,0.018738103174595764,0.1,4,1,0.317501251
15,0.01778974421410775,0.1,4,2,0.210149382
15,0.017646090067033188,0.1,4,3,0.24892601
15,0.01692729316186784,0.1,4,4,0.252590407
15,0.018310546875,0.1,4,5,0.160505456
15,0.017496384104702615,0.1,4,6,0.212082535
15,0.016465750115962727,0.1,4,7,0.204043156
15,0.018051340867870247,0.1,4,8,0.144070954
15,0.01738051401129399,0.1,4,9,0.196112242
15,0.018051340867870247,0.1,4,10,0.139578793
15,0.0185394287109375,0.1,5,1,0.250805981
15,0.018283903775610743,0.1,5,2,0.237101449
15,0.0165846711156327,0.1,5,3,0.23017587
15,0.018961130656245523,0.1,5,4,0.16905201
15,0.0164794921875,0.1,5,5,0.181330264
15,0.018051340867870247,0.1,5,6,0.14646441
15,0.018051340867870247,0.1,5,7,0.152426717
15,0.01756346679036024,0.1,5,8,0.124460301
15,0.018051340867870247,0.1,5,9,0.185808004
15,0.016575521783402478,0.1,5,10,0.183771793
15,0.01952648162841797,0.1,6,1,0.34537813
15,0.0184736589417472,0.1,6,2,0.296346239
15,0.01824313822719597,0.1,6,3,0.272952808
15,0.01601446845966683,0.1,6,4,0.20726107
15,0.021679687500000003,0.1,6,5,0.144465757
15,0.018295277906625253,0.1,6,6,0.161357257
15,0.01624620678108322,0.1,6,7,0.168078523
15,0.018295277906625253,0.1,6,8,0.174238832
15,0.018295277906625253,0.1,6,9,0.186098247
15,0.018051340867870247,0.1,6,10,0.156740706
15,0.01778411865234375,0.1,7,1,0.283775339
15,0.018283903775610743,0.1,7,2,0.237155832
15,0.017774029495138607,0.1,7,3,0.237728506
15,0.01601446845966683,0.1,7,4,0.212585804
15,0.0164794921875,0.1,7,5,0.181023796
15,0.018051340867870247,0.1,7,6,0.142332198
15,0.018295277906625253,0.1,7,7,0.150776596
15,0.018295277906625253,0.1,7,8,0.161237373
15,0.017148773824476736,0.1,7,9,0.186528203
15,0.018295277906625253,0.1,7,10,0.158132431
15,0.018154621124267578,0.1,8,1,0.352241514
15,0.016991644792466842,0.1,8,2,0.305274977
15,0.019720866346529562,0.1,8,3,0.244621034
15,0.018961130656245523,0.1,8,4,0.170779349
15,0.016259765625,0.1,8,5,0.158069936
15,0.018051340867870247,0.1,8,6,0.142775375
15,0.018051340867870247,0.1,8,7,0.145801297
15,0.018051340867870247,0.1,8,8,0.143909908
15,0.018051340867870247,0.1,8,9,0.160418924
15,0.018295277906625253,0.1,8,10,0.166331955
15,0.018215406686067585,0.1,9,1,0.409456103
15,0.016014088271781413,0.1,9,2,0.251006087
15,0.0200342827076843,0.1,9,3,0.227426071
15,0.018961130656245523,0.1,9,4,0.201028351
15,0.018310546875,0.1,9,5,0.152826928
15,0.016465750115962727,0.1,9,6,0.178795893
15,0.018295277906625253,0.1,9,7,0.170887213
15,0.018051340867870247,0.1,9,8,0.146911493
15,0.018051340867870247,0.1,9,9,0.139662019
15,0.018417246426002752,0.1,9,10,0.168929122
15,0.01778411865234375,0.1,10,1,0.285235568
15,0.018283903775610743,0.1,10,2,0.211852384
15,0.019636250600909115,0.1,10,3,0.209959792
15,0.018171083545568626,0.1,10,4,0.235887895
15,0.01806640625,0.1,10,5,0.156034027
15,0.018051340867870247,0.1,10,6,0.157028846
15,0.018295277906625253,0.1,10,7,0.16782163
15,0.01848210175686315,0.1,10,8,0.312882897
15,0.01848210175686315,0.1,10,9,0.314896873
15,0.016575521783402478,0.1,10,10,0.200107143
15,0.017635792493820187,0.1,11,1,0.401622839
15,0.018283903775610743,0.1,11,2,0.214225407
15,0.019805482092150013,0.1,11,3,0.260188412
15,0.01612123158273128,0.1,11,4,0.225757623
15,0.016259765625,0.1,11,5,0.167642557
15,0.016465750115962727,0.1,11,6,0.171229136
15,0.01668529345084223,0.1,11,7,0.183660023
15,0.018051340867870247,0.1,11,8,0.139755763
15,0.018051340867870247,0.1,11,9,0.148494611
15,0.018417246426002752,0.1,11,10,0.174447351
15,0.01991137862205505,0.1,12,1,0.441027425
15,0.01778974421410775,0.1,12,2,0.222594991
15,0.019636250600909115,0.1,12,3,0.203041425
15,0.019217362151600192,0.1,12,4,0.177213075
15,0.016259765625,0.1,12,5,0.162877279
15,0.018051340867870247,0.1,12,6,0.139704084
15,0.01624620678108322,0.1,12,7,0.155897919
15,0.018051340867870247,0.1,12,8,0.140389131
15,0.01624620678108322,0.1,12,9,0.159557808
15,0.01624620678108322,0.1,12,10,0.16700228
15,0.018154621124267578,0.1,13,1,0.350519884
15,0.01778974421410775,0.1,13,2,0.232527262
15,0.019805482092150013,0.1,13,3,0.228102403
15,0.019217362151600192,0.1,13,4,0.20634437
15,0.01806640625,0.1,13,5,0.157350938
15,0.018051340867870247,0.1,13,6,0.152746405
15,0.018051340867870247,0.1,13,7,0.152429721
15,0.016575521783402478,0.1,13,8,0.183708696
15,0.018417246426002752,0.1,13,9,0.16358516
15,0.018051340867870247,0.1,13,10,0.142420533
15,0.017635917663574217,0.1,14,1,0.33175953
15,0.0184736589417472,0.1,14,2,0.268799264
15,0.01862041185204997,0.1,14,3,0.207108437
15,0.01738103643489173,0.1,14,4,0.212115886
15,0.01806640625,0.1,14,5,0.145715666
15,0.01756346679036024,0.1,14,6,0.1192221
15,0.018417246426002752,0.1,14,7,0.15818441
15,0.018051340867870247,0.1,14,8,0.159478187
15,0.018295277906625253,0.1,14,9,0.166922658
15,0.018051340867870247,0.1,14,10,0.152175533
15,0.016897916793823242,0.1,15,1,0.359139449
15,0.01732732023341598,0.1,15,2,0.315899204
15,0.0165846711156327,0.1,15,3,0.229497134
15,0.019217362151600192,0.1,15,4,0.191975824
15,0.01806640625,0.1,15,5,0.146841185
15,0.018051340867870247,0.1,15,6,0.145728285
15,0.018051340867870247,0.1,15,7,0.157915199
15,0.018051340867870247,0.1,15,8,0.142806322
15,0.018051340867870247,0.1,15,9,0.179222545
15,0.018051340867870247,0.1,15,10,0.153820245
15,0.018154621124267578,0.1,16,1,0.367972942
15,0.017730411957356706,0.1,16,2,0.294836734
15,0.01990160533875924,0.1,16,3,0.260753575
15,0.019217362151600192,0.1,16,4,0.181009073
15,0.0175689697265625,0.1,16,5,0.222804111
15,0.0184782306856915,0.1,16,6,0.184287981
15,0.018051340867870247,0.1,16,7,0.152941102
15,0.018051340867870247,0.1,16,8,0.154478851
15,0.016465750115962727,0.1,16,9,0.180807165
15,0.018051340867870247,0.1,16,10,0.146113473
15,0.018399953842163086,0.1,17,1,0.355203438
15,0.018283903775610743,0.1,17,2,0.236314547
15,0.016363542167424264,0.1,17,3,0.218900549
15,0.018171083545568626,0.1,17,4,0.240642657
15,0.018310546875,0.1,17,5,0.157872235
15,0.018051340867870247,0.1,17,6,0.169245505
15,0.018295277906625253,0.1,17,7,0.156851275
15,0.018051340867870247,0.1,17,8,0.148645441
15,0.016465750115962727,0.1,17,9,0.192868187
15,0.018051340867870247,0.1,17,10,0.16337574
15,0.018082335591316223,0.1,18,1,0.4357733
15,0.018283903775610743,0.1,18,2,0.243780049
15,0.016363542167424264,0.1,18,3,0.214406585
15,0.018961130656245523,0.1,18,4,0.177988259
15,0.017578125,0.1,18,5,0.123814614
15,0.018051340867870247,0.1,18,6,0.153951245
15,0.018295277906625253,0.1,18,7,0.163963738
15,0.01756346679036024,0.1,18,8,0.13471256
15,0.018051340867870247,0.1,18,9,0.157722606
15,0.01624620678108322,0.1,18,10,0.164946539
15,0.017380714416503906,0.1,19,1,0.373503188
15,0.018283903775610743,0.1,19,2,0.234477841
15,0.017774029495138607,0.1,19,3,0.248227443
15,0.018171083545568626,0.1,19,4,0.239107312
15,0.021679687500000003,0.1,19,5,0.132609347
15,0.018051340867870247,0.1,19,6,0.14759744
15,0.018295277906625253,0.1,19,7,0.182598501
15,0.01624620678108322,0.1,19,8,0.172057801
15,0.016575521783402478,0.1,19,9,0.19286398
15,0.01624620678108322,0.1,19,10,0.17042661
15,0.01814460754394531,0.1,20,1,0.312628109
15,0.017522074451626964,0.1,20,2,0.276517753
15,0.016363542167424264,0.1,20,3,0.213261236
15,0.01601446845966683,0.1,20,4,0.206287584
15,0.022265624999999997,0.1,20,5,0.121519409
15,0.016465750115962727,0.1,20,6,0.180491683
15,0.018295277906625253,0.1,20,7,0.181746099
15,0.01624620678108322,0.1,20,8,0.172399723
15,0.01624620678108322,0.1,20,9,0.17590668
15,0.01738051401129399,0.1,20,10,0.198743962
15,0.025126263167899055,0.15,3,1,0.261067855
15,0.02478689458312462,0.15,3,2,0.446345548
15,0.027670365684893485,0.15,3,3,0.16386639
15,0.025943803891537658,0.15,3,4,0.208498361
15,0.025048828125000006,0.15,3,5,0.165825081
15,0.026345200185540363,0.15,3,6,0.132527323
15,0.02488157795301034,0.15,3,7,0.153661603
15,0.02634520018554036,0.15,3,8,0.145801297
15,0.02634520018554036,0.15,3,9,0.133663357
15,0.026345200185540363,0.15,3,10,0.137537475
15,0.025650303576946698,0.15,4,1,0.288399401
15,0.02533355356116912,0.15,4,2,0.280708855
15,0.026170297265702976,0.15,4,3,0.19203231
15,0.025943803891537658,0.15,4,4,0.226573068
15,0.0263671875,0.15,4,5,0.131619936
15,0.02488157795301034,0.15,4,6,0.158479461
15,0.02488157795301034,0.15,4,7,0.158239696
15,0.024652886979177523,0.15,4,8,0.23355363
15,0.026345200185540363,0.15,4,9,0.126802378
15,0.02488157795301034,0.15,4,10,0.153147517
15,0.02660326659679413,0.15,5,1,0.422069068
15,0.024785845855971902,0.15,5,2,0.463332595
15,0.024659932381212935,0.15,5,3,0.224402552
15,0.02504662867091892,0.15,5,4,0.218585668
15,0.0263671875,0.15,5,5,0.132184499
15,0.024515672394877834,0.15,5,6,0.188072862
15,0.025027940176263343,0.15,5,7,0.182903768
15,0.02634520018554036,0.15,5,8,0.141775748
15,0.02561338906927535,0.15,5,9,0.175865216
15,0.02634520018554036,0.15,5,10,0.135889158
15,0.0259552001953125,0.15,6,1,0.279814389
15,0.02533355356116912,0.15,6,2,0.249423569
15,0.024980738299080114,0.15,6,3,0.219447384
15,0.028552343738097175,0.15,6,4,0.170589158
15,0.024993896484375,0.15,6,5,0.205900592
15,0.02488157795301034,0.15,6,6,0.172270526
15,0.02634520018554036,0.15,6,7,0.141295014
15,0.02488157795301034,0.15,6,8,0.193975678
15,0.02488157795301034,0.15,6,9,0.18319401
15,0.02488157795301034,0.15,6,10,0.168073416
15,0.024937430745922032,0.15,7,1,0.536871418
15,0.02533355356116912,0.15,7,2,0.272618998
15,0.024980738299080114,0.15,7,3,0.219723505
15,0.028003484811981387,0.15,7,4,0.197213123
15,0.02490234375,0.15,7,5,0.154475846
15,0.02634520018554036,0.15,7,6,0.134885925
15,0.02634520018554036,0.15,7,7,0.135169859
15,0.025027940176263343,0.15,7,8,0.163778355
15,0.024652886979177523,0.15,7,9,0.218399684
15,0.02488157795301034,0.15,7,10,0.150878151
15,0.02495083026587963,0.15,8,1,0.48017542
15,0.025864585651956123,0.15,8,2,0.369895879
15,0.027670365684893485,0.15,8,3,0.169487976
15,0.024862812062723588,0.15,8,4,0.280664687
15,0.0263671875,0.15,8,5,0.133828609
15,0.02488157795301034,0.15,8,6,0.15342394
15,0.025027940176263343,0.15,8,7,0.160251869
15,0.02634520018554036,0.15,8,8,0.130411491
15,0.02488157795301034,0.15,8,9,0.149688935
15,0.02561338906927535,0.15,8,10,0.147972714
15,0.024954937398433685,0.15,9,1,0.445427646
15,0.02475779098023346,0.15,9,2,0.294140571
15,0.027670365684893485,0.15,9,3,0.165269834
15,0.025669861077649604,0.15,9,4,0.23266968
15,0.02490234375,0.15,9,5,0.148678792
15,0.02634520018554036,0.15,9,6,0.146818951
15,0.02634520018554036,0.15,9,7,0.15055005
15,0.02634520018554036,0.15,9,8,0.133367405
15,0.025027940176263343,0.15,9,9,0.160851284
15,0.02488157795301034,0.15,9,10,0.14777381
15,0.024519165981837433,0.15,10,1,0.615862969
15,0.02536691687681552,0.15,10,2,0.213608265
15,0.025044243015725352,0.15,10,3,0.25492287
15,0.025669861077649604,0.15,10,4,0.292678537
15,0.0245361328125,0.15,10,5,0.202561593
15,0.026345200185540363,0.15,10,6,0.13203487
15,0.0292724446506004,0.15,10,7,0.136838607
15,0.02488157795301034,0.15,10,8,0.165229272
15,0.026345200185540363,0.15,10,9,0.156505146
15,0.02561338906927535,0.15,10,10,0.150745649
15,0.025090026855468756,0.15,11,1,0.296777699
15,0.024673655490581037,0.15,11,2,0.30978757
15,0.027670365684893485,0.15,11,3,0.174917569
15,0.025099787297883685,0.15,11,4,0.253979729
15,0.024993896484375,0.15,11,5,0.228212071
15,0.025027940176263343,0.15,11,6,0.169292077
15,0.02561338906927535,0.15,11,7,0.150572885
15,0.02468032989603746,0.15,11,8,0.199884804
15,0.02488157795301034,0.15,11,9,0.160158126
15,0.026345200185540363,0.15,11,10,0.13359936
15,0.028313398361206055,0.15,12,1,0.35025578
15,0.026066931047354816,0.15,12,2,0.277442566
15,0.024980738299080114,0.15,12,3,0.20646155
15,0.024503049210483713,0.15,12,4,0.267121802
15,0.02490234375,0.15,12,5,0.15676294
15,0.024973054342543467,0.15,12,6,0.221290699
15,0.02634520018554036,0.15,12,7,0.140259933
15,0.02561338906927535,0.15,12,8,0.174219002
15,0.025027940176263343,0.15,12,9,0.160428839
15,0.02634520018554036,0.15,12,10,0.133306412
15,0.025090026855468753,0.15,13,1,0.298246642
15,0.02533355356116912,0.15,13,2,0.271412355
15,0.027670365684893485,0.15,13,3,0.150893474
15,0.024537170399927262,0.15,13,4,0.258686718
15,0.025048828125000006,0.15,13,5,0.160966059
15,0.025027940176263343,0.15,13,6,0.164738622
15,0.026345200185540363,0.15,13,7,0.143148545
15,0.02634520018554036,0.15,13,8,0.133644729
15,0.02488157795301034,0.15,13,9,0.158588228
15,0.024973054342543467,0.15,13,10,0.20238282
15,0.024947661906480796,0.15,14,1,0.474502154
15,0.02533355356116912,0.15,14,2,0.24438878
15,0.024980738299080114,0.15,14,3,0.241251387
15,0.026191082397791672,0.15,14,4,0.225671391
15,0.026367187500000003,0.15,14,5,0.123125061
15,0.02634520018554036,0.15,14,6,0.14908982
15,0.026345200185540363,0.15,14,7,0.125626382
15,0.02634520018554036,0.15,14,8,0.131682432
15,0.025027940176263343,0.15,14,9,0.168503973
15,0.024973054342543467,0.15,14,10,0.210319442
15,0.024952590465545654,0.15,15,1,0.390257679
15,0.02533355356116912,0.15,15,2,0.240960243
15,0.025460989828277245,0.15,15,3,0.23607388
15,0.028003484811981387,0.15,15,4,0.224139351
15,0.026367187500000003,0.15,15,5,0.126315935
15,0.02488157795301034,0.15,15,6,0.165325719
15,0.02488157795301034,0.15,15,7,0.161701884
15,0.02488157795301034,0.15,15,8,0.150298266
15,0.02488157795301034,0.15,15,9,0.16488825
15,0.02634520018554036,0.15,15,10,0.135981699
15,0.024934329539973987,0.15,16,1,0.615987359
15,0.025864585651956123,0.15,16,2,0.398518197
15,0.024980738299080114,0.15,16,3,0.195271257
15,0.025573178121658546,0.15,16,4,0.234174078
15,0.02490234375,0.15,16,5,0.150675642
15,0.024973054342543467,0.15,16,6,0.196165424
15,0.02561338906927535,0.15,16,7,0.14936504
15,0.02634520018554036,0.15,16,8,0.143356162
15,0.024973054342543467,0.15,16,9,0.205606743
15,0.026345200185540363,0.15,16,10,0.154737246
15,0.024934305832857717,0.15,17,1,0.678155915
15,0.025572757307779886,0.15,17,2,0.271106788
15,0.024705944149975595,0.15,17,3,0.185427022
15,0.025099787297883685,0.15,17,4,0.280545705
15,0.02490234375,0.15,17,5,0.160958849
15,0.025027940176263343,0.15,17,6,0.176479956
15,0.026345200185540363,0.15,17,7,0.155898519
15,0.02488157795301034,0.15,17,8,0.159586953
15,0.025027940176263343,0.15,17,9,0.19367522
15,0.026345200185540363,0.15,17,10,0.127508757
15,0.028262329101562504,0.15,18,1,0.262407301
15,0.02533355356116912,0.15,18,2,0.254499523
15,0.025460989828277245,0.15,18,3,0.238512103
15,0.026191082397791672,0.15,18,4,0.202362088
15,0.026367187500000003,0.15,18,5,0.155523547
15,0.025027940176263343,0.15,18,6,0.170188646
15,0.02488157795301034,0.15,18,7,0.144822702
15,0.02634520018554036,0.15,18,8,0.141225308
15,0.02634520018554036,0.15,18,9,0.12977662
15,0.02488157795301034,0.15,18,10,0.16751366
15,0.024934878456406295,0.15,19,1,0.505074151
15,0.024785492413510822,0.15,19,2,0.294251139
15,0.027670365684893485,0.15,19,3,0.17471536
15,0.028552343738097175,0.15,19,4,0.187723429
15,0.02490234375,0.15,19,5,0.163384454
15,0.024973054342543467,0.15,19,6,0.208072309
15,0.02488157795301034,0.15,19,7,0.150458411
15,0.02488157795301034,0.15,19,8,0.159246833
15,0.024973054342543467,0.15,19,9,0.198966902
15,0.02634520018554036,0.15,19,10,0.14267352
15,0.025144100189208984,0.15,20,1,0.330074556
15,0.027636603884911768,0.15,20,2,0.251665895
15,0.025364501877819027,0.15,20,3,0.207085001
15,0.025099787297883685,0.15,20,4,0.259671322
15,0.02490234375,0.15,20,5,0.154647108
15,0.026345200185540363,0.15,20,6,0.124175766
15,0.025027940176263343,0.15,20,7,0.158430788
15,0.024973054342543467,0.15,20,8,0.21204648
15,0.02634520018554036,0.15,20,9,0.12630632
15,0.025027940176263343,0.15,20,10,0.154770296
20,0.005408100428238022,0.05,3,1,0.263615747
20,0.006693425734548383,0.05,3,2,0.307230964
20,0.0067683548987967305,0.05,3,3,0.256951868
20,0.006469958924956009,0.05,3,4,0.307931334
20,0.006103515625,0.05,3,5,0.199111423
20,0.006146795990352517,0.05,3,6,0.186055882
20,0.006586511294696536,0.05,3,7,0.214053545
20,0.006312923467804403,0.05,3,8,0.264092875
20,0.0056120730199065135,0.05,3,9,0.224730954
20,0.00634765625,0.05,3,10,0.189278304
20,0.005973940511609686,0.05,4,1,0.253158875
20,0.006772398341208689,0.05,4,2,0.323808485
20,0.006304335577725341,0.05,4,3,0.365761565
20,0.005773613931732421,0.05,4,4,0.232042622
20,0.006103515625,0.05,4,5,0.203450049
20,0.006097865987745839,0.05,4,6,0.207936202
20,0.006586511294696536,0.05,4,7,0.216337634
20,0.006312923467804403,0.05,4,8,0.262541005
20,0.0066292612547645706,0.05,4,9,0.294973141
20,0.00634765625,0.05,4,10,0.201225452
20,0.006608466198367356,0.05,5,1,0.275044003
20,0.0069179534912109375,0.05,5,2,0.330252728
20,0.006735505626340138,0.05,5,3,0.365368564
20,0.0065321224205409974,0.05,5,4,0.301831116
20,0.00604248046875,0.05,5,5,0.228691303
20,0.0059759787035645945,0.05,5,6,0.222884634
20,0.006586511294696536,0.05,5,7,0.232472879
20,0.0066285696411946225,0.05,5,8,0.304490178
20,0.0066432693898739485,0.05,5,9,0.257659449
20,0.0064453125000000005,0.05,5,10,0.146320791
20,0.0066091825443018205,0.05,6,1,0.381105099
20,0.006378650665283203,0.05,6,2,0.367073067
20,0.0067199591133954364,0.05,6,3,0.325180982
20,0.006810483078901063,0.05,6,4,0.242358579
20,0.0064453125000000005,0.05,6,5,0.162252023
20,0.006722976041510169,0.05,6,6,0.262489626
20,0.006220594000546729,0.05,6,7,0.2388372
20,0.0056114875269372465,0.05,6,8,0.204465
20,0.0056120730199065135,0.05,6,9,0.215971074
20,0.00634765625,0.05,6,10,0.193590189
20,0.005974610973166576,0.05,7,1,0.379052965
20,0.00624847412109375,0.05,7,2,0.295848379
20,0.005337003663682832,0.05,7,3,0.276682405
20,0.006435906509561506,0.05,7,4,0.304394632
20,0.006103515625,0.05,7,5,0.194768589
20,0.006585852846806269,0.05,7,6,0.204946034
20,0.006147410541716767,0.05,7,7,0.184191234
20,0.0056114875269372465,0.05,7,8,0.209894292
20,0.006313582147394827,0.05,7,9,0.297664052
20,0.005859375,0.05,7,10,0.161977404
20,0.0064872749269915125,0.05,8,1,0.422799484
20,0.0060562133789062505,0.05,8,2,0.296844099
20,0.0067199591133954364,0.05,8,3,0.332893161
20,0.006129434771010956,0.05,8,4,0.266290733
